ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
603098.SH,20210331,18.48,8.4406,33.194,1.1,4.2792,2.6428,2.8528,48001.9842,48001.9842,12206.0142,887076.668,887076.668
603098.SH,20210330,16.8,9.6162,37.817,1.17,3.8902,2.4026,2.5934,48001.9842,48001.9842,12206.0142,806433.3346,806433.3346
603098.SH,20210329,16.19,7.1777,28.2275,0.76,3.7489,2.3153,2.4993,48001.9842,48001.9842,12206.0142,777152.1242,777152.1242
603098.SH,20210326,15.48,5.6481,22.2119,0.52,3.5845,2.2138,2.3897,48001.9842,48001.9842,12206.0142,743070.7154,743070.7154
603098.SH,20210325,15.79,5.9291,23.316999999999997,0.57,3.6563,2.2581,2.4375,48001.9842,48001.9842,12206.0142,757951.3305,757951.3305
603098.SH,20210324,15.72,10.0354,39.4657,0.94,3.6401,2.2481,2.4267,48001.9842,48001.9842,12206.0142,754591.1916,754591.1916
603098.SH,20210323,16.96,12.3651,48.6277,1.34,3.9272,2.4254,2.6181,48001.9842,48001.9842,12206.0142,814113.652,814113.652
603098.SH,20210322,17.75,13.2467,52.0948,1.45,4.1101,2.5384,2.7401,48001.9842,48001.9842,12206.0142,852035.2196,852035.2196
603098.SH,20210319,17.58,12.4027,48.7753,1.28,4.0708,2.5141,2.7138,48001.9842,48001.9842,12206.0142,843874.8822,843874.8822
603098.SH,20210318,15.98,4.3304,17.03,0.38,3.7003,2.2853,2.4668,48001.9842,48001.9842,12206.0142,767071.7075,767071.7075
603098.SH,20210317,14.53,10.9081,42.8978,1.19,3.3645,2.0779,2.2430000000000003,48001.9842,48001.9842,12206.0142,697468.8304,697468.8304
603098.SH,20210316,15.88,5.1578,20.2838,0.62,3.6771,2.271,2.4514,48001.9842,48001.9842,12206.0142,762271.5091,762271.5091
603098.SH,20210315,14.44,12.8006,50.3404,2.22,3.3437,2.0651,2.2291,48001.9842,48001.9842,12206.0142,693148.6518,693148.6518
603098.SH,20210312,14.68,15.4227,60.6522,5.6,3.3993,2.0994,2.2662,48001.9842,48001.9842,12206.0142,704669.1281,704669.1281
603098.SH,20210311,15.4,12.1403,47.7436,19.82,3.5660000000000003,2.2023,2.3773,48001.9842,48001.9842,12206.0142,739230.5567,739230.5567
603098.SH,20210310,14.0,0.4598,1.8084,0.62,3.2418,2.0021,2.1612,48001.9842,48001.9842,12206.0142,672027.7788,672027.7788
603098.SH,20210309,12.73,0.6087,2.3938,0.69,2.9477,1.8205,1.9651,48001.9842,48001.9842,12206.0142,611065.2589,611065.2589
603098.SH,20210308,11.57,0.1795,0.7061,0.19,2.6791,1.6546,1.7861,48001.9842,48001.9842,12206.0142,555382.9572,555382.9572
603098.SH,20210305,10.52,0.37799999999999995,1.4864,0.38,2.436,1.5045,1.624,48001.9842,48001.9842,12206.0142,504980.8738,504980.8738
603098.SH,20210304,9.56,1.4361,5.6478,1.89,2.2137,1.3672,1.4758,48001.9842,48001.9842,12206.0142,458898.969,458898.969
603098.SH,20210303,9.11,1.1087,4.3602,1.93,2.1095,1.3028,1.4063,48001.9842,48001.9842,12206.0142,437298.0761,437298.0761
603098.SH,20210302,8.9,1.2982,5.1054,3.79,2.0609,1.2728,1.3739,48001.9842,48001.9842,12206.0142,427217.6594,427217.6594
603098.SH,20210301,9.28,0.4897,1.9257,1.65,2.1488,1.3271,1.4326,48001.9842,48001.9842,12206.0142,445458.4134,445458.4134
