ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
601012.SH,20210428,94.53,1.4097,1.7894,0.93,42.7356,39.7676,8.704,6.696,5.9105,0.3922,0.3922,386639.4792,386630.9182,304593.6278,36549029.9688,36548220.6974
601012.SH,20210427,91.88,1.1468,1.4557,0.66,41.5375,38.6528,8.46,6.5083,5.7448,0.4035,0.4035,386639.4792,386630.9182,304593.6278,35524435.3489,35523648.7642
601012.SH,20210426,91.48,1.5081,1.9142,0.83,41.3567,38.4845,8.4232,6.48,5.7198,0.4052,0.4052,386639.4792,386630.9182,304593.6278,35369779.5572,35368996.3969
601012.SH,20210423,91.99,1.1907,1.5114,0.64,41.5873,38.6991,8.4701,6.5161,5.7516,0.403,0.403,386639.4792,386630.9182,304593.6278,35566965.6916,35566178.1652
601012.SH,20210422,90.61,1.5086,1.9149,0.76,40.9634,38.1185,8.3431,6.4184,5.6654,0.4091,0.4091,386639.4792,386630.9182,304593.6278,35033403.2103,35032627.4981
601012.SH,20210421,92.44,2.2525,2.8591,1.25,41.7907,38.8884,8.5116,6.548,5.7798,0.401,0.401,386639.4792,386630.9182,304593.6278,35740953.4572,35740162.0784
601012.SH,20210420,92.4,2.1712,2.7559,1.38,67.6676,43.8236,11.0111,10.8597,8.1128,0.4012,0.4012,386639.4792,386630.9182,304593.6278,35725487.8781,35724696.8417
601012.SH,20210419,89.61,1.9453,2.4692,1.31,65.6244,42.5004,10.6786,10.5317,7.8678,0.4137,0.4137,386639.4792,386630.9182,304593.6278,34646763.7311,34645996.5799
601012.SH,20210416,85.35,1.3936,1.7689,0.9,62.5047,40.4799,10.1709,10.0311,7.4938,0.4343,0.4343,386639.4792,386630.9182,304593.6278,32999679.5497,32998948.8684
601012.SH,20210415,86.78,2.1302,2.7039,1.54,63.5519,41.1582,10.3413,10.1991,7.6194,0.4272,0.4272,386639.4792,386630.9182,304593.6278,33552574.005,33551831.0814
601012.SH,20210414,82.13,1.334,1.6934,0.91,60.1466,38.9528,9.7872,9.6526,7.2111,0.4514,0.4514,386639.4792,386630.9182,304593.6278,31754700.4267,31753997.3118
601012.SH,20210413,81.6,1.0732,1.3623,0.65,59.7584,38.7014,9.7241,9.5903,7.1646,0.4543,0.4543,386639.4792,386630.9182,304593.6278,31549781.5027,31549082.9251
601012.SH,20210412,81.49,1.4964,1.8995,0.92,59.6779,38.6492,9.7109,9.5774,7.1549,0.4549,0.4549,386639.4792,386630.9182,304593.6278,31507251.16,31506553.5241
601012.SH,20210409,83.77,1.6879,2.1424,1.03,61.3476,39.7306,9.9826,9.8454,7.3551,0.4425,0.4425,386639.4792,386630.9182,304593.6278,32388789.1726,32388072.0176
601012.SH,20210408,87.71,1.3338,1.6931,0.75,64.233,41.5993,10.4522,10.3084,7.701,0.4226,0.4226,386639.4792,386630.9182,304593.6278,33912148.7206,33911397.8353
601012.SH,20210407,89.12,1.7023,2.1608,0.86,65.2656,42.268,10.6202,10.4742,7.8248,0.416,0.416,386639.4792,386630.9182,304593.6278,34457310.3863,34456547.43
601012.SH,20210406,93.19,1.9814,2.5151,1.05,68.2462,44.1983,11.1052,10.9525,8.1822,0.3978,0.3978,386639.4792,386630.9182,304593.6278,36030933.0666,36030135.2671
601012.SH,20210402,88.89,1.459,1.852,0.71,65.0972,42.1589,10.5928,10.4471,7.8046,0.417,0.417,386639.4792,386630.9182,304593.6278,34368383.3061,34367622.3188
601012.SH,20210401,89.62,1.691,2.1464,0.86,65.6318,42.5051,10.6798,10.5329,7.8687,0.4136,0.4136,386639.4792,386630.9182,304593.6278,34650630.1259,34649862.8891
601012.SH,20210331,88.0,2.1524,2.7507,1.18,62.8681,40.7153,10.2302,10.0894,7.5374,0.4213,0.4213,377176.8901,377168.3291,295131.0387,33191566.3288,33190812.9608
601012.SH,20210330,87.62,2.7696,3.5395,1.75,62.5967,40.5395,10.1861,10.0458,7.5048,0.4337,0.4337,377176.8901,377168.3291,295131.0387,33048239.1106,33047488.9957
601012.SH,20210329,80.2,1.5309,1.9564,0.97,57.2957,37.1065,9.3235,9.1951,6.8693,0.4738,0.4738,377176.8901,377168.3291,295131.0387,30249586.586,30248899.9938
601012.SH,20210326,80.42,2.3125,2.9554,1.53,57.4529,37.2083,9.349,9.2203,6.8881,0.4725,0.4725,377176.8901,377168.3291,295131.0387,30332565.5018,30331877.0262
601012.SH,20210325,77.0,1.2553,1.6042,0.78,55.0096,35.6259,8.9515,8.8282,6.5952,0.4935,0.4935,377176.8901,377168.3291,295131.0387,29042620.5377,29041961.3407
601012.SH,20210324,76.79,1.283,1.6396,0.76,54.8596,35.5288,8.927,8.8042,6.5772,0.4949,0.4949,377176.8901,377168.3291,295131.0387,28963413.3908,28962755.9916
601012.SH,20210323,78.57,1.5391,1.9669,0.87,56.1313,36.3523,9.134,9.0082,6.7297,0.4836,0.4836,377176.8901,377168.3291,295131.0387,29634788.2552,29634115.6174
601012.SH,20210322,80.05,1.4637,1.8705,0.71,57.1886,37.0371,9.306,9.1779,6.8564,0.4747,0.4747,377176.8901,377168.3291,295131.0387,30193010.0525,30192324.7445
601012.SH,20210319,78.96,2.0014,2.5577,0.96,56.4099,36.5328,9.1793,9.0529,6.7631,0.4813,0.4813,377176.8901,377168.3291,295131.0387,29781887.2423,29781211.2657
601012.SH,20210318,82.85,1.8049,2.3066,0.84,59.1889,38.3326,9.6315,9.4989,7.0963,0.4587,0.4587,377176.8901,377168.3291,295131.0387,31249105.3448,31248396.0659
601012.SH,20210317,82.66,1.6095,2.0569,0.68,59.0532,38.2446,9.6094,9.4772,7.08,0.4597,0.4597,377176.8901,377168.3291,295131.0387,31177441.7357,31176734.0834
601012.SH,20210316,81.6,1.9396,2.4787,0.73,58.2959,37.7542,9.4862,9.3556,6.9892,0.4657,0.4657,377176.8901,377168.3291,295131.0387,30777634.2322,30776935.6546
601012.SH,20210315,81.97,2.9214,3.7335,1.08,58.5603,37.9254,9.5292,9.398,7.0209,0.4636,0.4636,377176.8901,377168.3291,295131.0387,30917189.6815,30916487.9363
601012.SH,20210312,91.08,2.1721,2.7759,0.81,65.0685,42.1404,10.5883,10.4425,7.8012,0.4172,0.4172,377176.8901,377168.3291,295131.0387,34353271.1503,34352491.4144
601012.SH,20210311,88.99,2.1354,2.729,0.75,63.5754,41.1734,10.3453,10.2029,7.6222,0.427,0.427,377176.8901,377168.3291,295131.0387,33564971.45,33564209.6066
601012.SH,20210310,85.0,2.6923,3.4407,1.03,60.7249,39.3273,9.8815,9.7454,7.2804,0.4471,0.4471,377176.8901,377168.3291,295131.0387,32060035.6585,32059307.9735
601012.SH,20210309,84.0,3.4137,4.3626,1.5,60.0105,38.8646,9.7652,9.6308,7.1948,0.4524,0.4524,377176.8901,377168.3291,295131.0387,31682858.7684,31682139.6444
601012.SH,20210308,89.5,3.1128,3.9781,1.53,63.9398,41.4093,10.4046,10.2614,7.6659,0.4246,0.4246,377176.8901,377168.3291,295131.0387,33757331.664,33756565.4545
601012.SH,20210305,99.44,1.9724,2.5207,0.97,71.041,46.0083,11.5602,11.401,8.5172,0.3821,0.3821,377176.8901,377168.3291,295131.0387,37506469.9515,37505618.6457
601012.SH,20210304,98.1,2.9936,3.8257,1.7,70.0837,45.3883,11.4044,11.2474,8.4025,0.3874,0.3874,377176.8901,377168.3291,295131.0387,37001052.9188,37000213.0847
601012.SH,20210303,108.0,1.5598,1.9933,0.79,77.1564,49.9688,12.5553,12.3824,9.2504,0.3519,0.3519,377176.8901,377168.3291,295131.0387,40735104.1308,40734179.5428
601012.SH,20210302,109.99,1.7635,2.2537,0.89,78.578,50.8895,12.7866,12.6106,9.4209,0.3455,0.3455,377176.8901,377168.3291,295131.0387,41485686.1421,41484744.5177
601012.SH,20210301,109.41,1.8622,2.3798,0.9,78.1637,50.6212,12.7192,12.5441,9.3712,0.3473,0.3473,377176.8901,377168.3291,295131.0387,41266923.5458,41265986.8868
